match_id,kick_off,snapshot_minute,snapshot_time_seconds,max_event_minute_used,max_event_time_seconds_used,current_home_goals,current_away_goals,current_score_diff,man_advantage_home,outcome,goal_margin,live_home_shots,live_home_xg,live_home_passes,live_home_completed_passes,live_home_pressures,live_home_defensive_actions,live_home_final_third_carries,live_home_set_pieces,live_home_recent_shots,live_home_recent_pressures,live_home_recent_events,live_home_recent_event_rate,live_home_red_cards,live_home_event_share,live_home_recent_shots_per_min,live_home_recent_pressures_per_min,live_home_recent_passes_per_min,live_away_shots,live_away_xg,live_away_passes,live_away_completed_passes,live_away_pressures,live_away_defensive_actions,live_away_final_third_carries,live_away_set_pieces,live_away_recent_shots,live_away_recent_pressures,live_away_recent_events,live_away_recent_event_rate,live_away_red_cards,live_away_event_share,live_away_recent_shots_per_min,live_away_recent_pressures_per_min,live_away_recent_passes_per_min,live_diff_shots,live_diff_xg,live_diff_passes,live_diff_completed_passes,live_diff_pressures,live_diff_defensive_actions,live_diff_final_third_carries,live_diff_set_pieces,live_diff_recent_shots,live_diff_recent_pressures,live_diff_recent_events,live_diff_recent_event_rate,live_diff_red_cards,live_diff_event_share,live_diff_recent_shots_per_min,live_diff_recent_pressures_per_min,live_diff_recent_passes_per_min,live_momentum_shots,live_momentum_pressures,prematch_home_form_5_goals_for,prematch_home_form_5_goals_against,prematch_home_form_5_points,prematch_home_form_5_shots_for,prematch_home_form_5_shots_against,prematch_home_form_5_shot_goals_for,prematch_home_form_5_shot_goals_against,prematch_home_form_5_xg_for,prematch_home_form_5_xg_against,prematch_home_form_5_passes_for,prematch_home_form_5_passes_against,prematch_home_form_5_completed_passes_for,prematch_home_form_5_completed_passes_against,prematch_home_form_5_pressures_for,prematch_home_form_5_pressures_against,prematch_home_form_5_carries_final_third_for,prematch_home_form_5_carries_final_third_against,prematch_home_form_5_set_pieces_for,prematch_home_form_5_set_pieces_against,prematch_home_form_5_defensive_actions_for,prematch_home_form_5_defensive_actions_against,prematch_home_form_5_yellow_cards_for,prematch_home_form_5_yellow_cards_against,prematch_home_form_5_red_cards_for,prematch_home_form_5_red_cards_against,prematch_home_form_5_event_share_for,prematch_home_form_5_event_share_against,prematch_home_matches_played_before,prematch_home_rest_days,prematch_home_form5_points,prematch_home_form5_goals_for,prematch_home_form5_goals_against,prematch_home_form5_shots_for,prematch_home_form5_xg_for,prematch_home_form3_points,prematch_home_form3_goals_for,prematch_home_form3_goals_against,prematch_home_momentum_points,prematch_home_momentum_goals_for,prematch_home_momentum_xg_for,prematch_home_shot_conv_5,prematch_home_possession_share_5,prematch_home_pressure_rate_5,prematch_home_set_piece_share_5,prematch_home_home_win_rate_5,prematch_home_away_win_rate_5,prematch_away_form_5_goals_for,prematch_away_form_5_goals_against,prematch_away_form_5_points,prematch_away_form_5_shots_for,prematch_away_form_5_shots_against,prematch_away_form_5_shot_goals_for,prematch_away_form_5_shot_goals_against,prematch_away_form_5_xg_for,prematch_away_form_5_xg_against,prematch_away_form_5_passes_for,prematch_away_form_5_passes_against,prematch_away_form_5_completed_passes_for,prematch_away_form_5_completed_passes_against,prematch_away_form_5_pressures_for,prematch_away_form_5_pressures_against,prematch_away_form_5_carries_final_third_for,prematch_away_form_5_carries_final_third_against,prematch_away_form_5_set_pieces_for,prematch_away_form_5_set_pieces_against,prematch_away_form_5_defensive_actions_for,prematch_away_form_5_defensive_actions_against,prematch_away_form_5_yellow_cards_for,prematch_away_form_5_yellow_cards_against,prematch_away_form_5_red_cards_for,prematch_away_form_5_red_cards_against,prematch_away_form_5_event_share_for,prematch_away_form_5_event_share_against,prematch_away_matches_played_before,prematch_away_rest_days,prematch_away_form5_points,prematch_away_form5_goals_for,prematch_away_form5_goals_against,prematch_away_form5_shots_for,prematch_away_form5_xg_for,prematch_away_form3_points,prematch_away_form3_goals_for,prematch_away_form3_goals_against,prematch_away_momentum_points,prematch_away_momentum_goals_for,prematch_away_momentum_xg_for,prematch_away_shot_conv_5,prematch_away_possession_share_5,prematch_away_pressure_rate_5,prematch_away_set_piece_share_5,prematch_away_home_win_rate_5,prematch_away_away_win_rate_5,prematch_diff_form_5_goals_for,prematch_diff_form_5_goals_against,prematch_diff_form_5_points,prematch_diff_form_5_shots_for,prematch_diff_form_5_shots_against,prematch_diff_form_5_shot_goals_for,prematch_diff_form_5_shot_goals_against,prematch_diff_form_5_xg_for,prematch_diff_form_5_xg_against,prematch_diff_form_5_passes_for,prematch_diff_form_5_passes_against,prematch_diff_form_5_completed_passes_for,prematch_diff_form_5_completed_passes_against,prematch_diff_form_5_pressures_for,prematch_diff_form_5_pressures_against,prematch_diff_form_5_carries_final_third_for,prematch_diff_form_5_carries_final_third_against,prematch_diff_form_5_set_pieces_for,prematch_diff_form_5_set_pieces_against,prematch_diff_form_5_defensive_actions_for,prematch_diff_form_5_defensive_actions_against,prematch_diff_form_5_yellow_cards_for,prematch_diff_form_5_yellow_cards_against,prematch_diff_form_5_red_cards_for,prematch_diff_form_5_red_cards_against,prematch_diff_form_5_event_share_for,prematch_diff_form_5_event_share_against,season_idx,odds_tagged,market_p_H,market_p_D,market_p_A
16120,2019-01-06 20:45:00,60,3600,60,3600,1,2,-1,0,A,-1,9,1.5374123339999999,145,100,182,254,35,451,2,10,51,10.2,0,0.29452332657200814,0.4,2.0,1.8,7,1.14496649,542,495,65,121,74,1074,0,3,101,20.2,0,0.7054766734279919,0.0,0.6,5.8,2,0.3924458439999998,-397,-395,117,133,-39,-623,2,7,-50,-10.0,0,-0.4109533468559838,0.4,1.4,-4.0,0.25,-1.0333333333333332,0.5,1.0,0.5,11.5,10.0,0.5,1.0,0.52458608505,0.7544935985000001,269.5,768.0,169.0,669.0,173.5,85.0,49.0,187.5,625.0,1546.5,312.0,197.5,2.5,3.0,0.0,0.0,0.3157760985482341,0.6842239014517659,2,329.1875,0.5,0.5,1.0,11.5,0.52458608505,0.5,0.5,1.0,,,,0.043478257088847214,0.2597590358942081,1.9277777777777778,0.28781947948983677,0.0,,2.8,0.2,2.6,12.8,12.2,2.8,0.2,1.5609718848399998,0.8657499972,647.2,450.6,571.2,368.4,145.4,147.0,131.0,102.8,1210.8,844.4,254.8,264.8,1.6,2.6,0.0,0.2,0.5725065821012592,0.42749341789874074,51,15.09375,2.6,2.8,0.2,12.8,1.5609718848399998,3.0,3.6666666666666665,0.0,1.6,0.7999999999999998,-0.49350613371999996,0.21874998291015757,0.5895427212702288,1.6155555555555556,0.5891397428040387,0.4,0.4,-2.3,0.8,-2.1,-1.3000000000000007,-2.1999999999999993,-2.3,0.8,-1.0363857997899997,-0.11125639869999993,-377.70000000000005,317.4,-402.20000000000005,300.6,28.099999999999994,-62.0,-82.0,84.7,-585.8,702.1,57.19999999999999,-67.30000000000001,0.8999999999999999,0.3999999999999999,0.0,-0.2,-0.2567304835530251,0.2567304835530252,1,False,,,
16120,2019-01-06 20:45:00,65,3900,64,3888,1,2,-1,0,A,-1,9,1.5374123339999999,156,110,192,271,38,473,0,10,61,12.2,0,0.2969811320754717,0.0,2.0,2.2,8,1.2087746099999999,578,527,72,130,81,1162,1,7,127,25.4,0,0.7030188679245283,0.2,1.4,7.4,1,0.328637724,-422,-417,120,141,-43,-689,-1,3,-66,-13.2,0,-0.40603773584905656,-0.2,0.6000000000000001,-5.2,-0.13846153846153847,-0.953846153846154,0.5,1.0,0.5,11.5,10.0,0.5,1.0,0.52458608505,0.7544935985000001,269.5,768.0,169.0,669.0,173.5,85.0,49.0,187.5,625.0,1546.5,312.0,197.5,2.5,3.0,0.0,0.0,0.3157760985482341,0.6842239014517659,2,329.1875,0.5,0.5,1.0,11.5,0.52458608505,0.5,0.5,1.0,,,,0.043478257088847214,0.2597590358942081,1.9277777777777778,0.28781947948983677,0.0,,2.8,0.2,2.6,12.8,12.2,2.8,0.2,1.5609718848399998,0.8657499972,647.2,450.6,571.2,368.4,145.4,147.0,131.0,102.8,1210.8,844.4,254.8,264.8,1.6,2.6,0.0,0.2,0.5725065821012592,0.42749341789874074,51,15.09375,2.6,2.8,0.2,12.8,1.5609718848399998,3.0,3.6666666666666665,0.0,1.6,0.7999999999999998,-0.49350613371999996,0.21874998291015757,0.5895427212702288,1.6155555555555556,0.5891397428040387,0.4,0.4,-2.3,0.8,-2.1,-1.3000000000000007,-2.1999999999999993,-2.3,0.8,-1.0363857997899997,-0.11125639869999993,-377.70000000000005,317.4,-402.20000000000005,300.6,28.099999999999994,-62.0,-82.0,84.7,-585.8,702.1,57.19999999999999,-67.30000000000001,0.8999999999999999,0.3999999999999999,0.0,-0.2,-0.2567304835530251,0.2567304835530252,1,False,,,
16120,2019-01-06 20:45:00,70,4200,69,4195,1,2,-1,0,A,-1,9,1.5374123339999999,168,117,202,291,42,519,0,10,63,12.6,0,0.2989799507562434,0.0,2.0,2.4,8,1.2087746099999999,618,561,78,139,82,1290,0,6,130,26.0,0,0.7010200492437566,0.0,1.2,8.0,1,0.328637724,-450,-444,124,152,-40,-771,0,4,-67,-13.4,0,-0.4020400984875132,0.0,0.8,-5.6,-0.12857142857142856,-0.8857142857142857,0.5,1.0,0.5,11.5,10.0,0.5,1.0,0.52458608505,0.7544935985000001,269.5,768.0,169.0,669.0,173.5,85.0,49.0,187.5,625.0,1546.5,312.0,197.5,2.5,3.0,0.0,0.0,0.3157760985482341,0.6842239014517659,2,329.1875,0.5,0.5,1.0,11.5,0.52458608505,0.5,0.5,1.0,,,,0.043478257088847214,0.2597590358942081,1.9277777777777778,0.28781947948983677,0.0,,2.8,0.2,2.6,12.8,12.2,2.8,0.2,1.5609718848399998,0.8657499972,647.2,450.6,571.2,368.4,145.4,147.0,131.0,102.8,1210.8,844.4,254.8,264.8,1.6,2.6,0.0,0.2,0.5725065821012592,0.42749341789874074,51,15.09375,2.6,2.8,0.2,12.8,1.5609718848399998,3.0,3.6666666666666665,0.0,1.6,0.7999999999999998,-0.49350613371999996,0.21874998291015757,0.5895427212702288,1.6155555555555556,0.5891397428040387,0.4,0.4,-2.3,0.8,-2.1,-1.3000000000000007,-2.1999999999999993,-2.3,0.8,-1.0363857997899997,-0.11125639869999993,-377.70000000000005,317.4,-402.20000000000005,300.6,28.099999999999994,-62.0,-82.0,84.7,-585.8,702.1,57.19999999999999,-67.30000000000001,0.8999999999999999,0.3999999999999999,0.0,-0.2,-0.2567304835530251,0.2567304835530252,1,False,,,
16120,2019-01-06 20:45:00,75,4500,75,4500,1,2,-1,0,A,-1,9,1.5374123339999999,187,128,213,302,47,565,0,11,62,12.4,0,0.3036963036963037,0.0,2.2,3.8,9,1.48131923,644,586,83,151,82,1331,1,5,98,19.6,0,0.6963036963036963,0.2,1.0,5.2,0,0.056093103999999894,-457,-458,130,151,-35,-766,-1,6,-36,-7.200000000000001,0,-0.3926073926073926,-0.2,1.2000000000000002,-1.4000000000000004,-0.12,-0.6399999999999997,0.5,1.0,0.5,11.5,10.0,0.5,1.0,0.52458608505,0.7544935985000001,269.5,768.0,169.0,669.0,173.5,85.0,49.0,187.5,625.0,1546.5,312.0,197.5,2.5,3.0,0.0,0.0,0.3157760985482341,0.6842239014517659,2,329.1875,0.5,0.5,1.0,11.5,0.52458608505,0.5,0.5,1.0,,,,0.043478257088847214,0.2597590358942081,1.9277777777777778,0.28781947948983677,0.0,,2.8,0.2,2.6,12.8,12.2,2.8,0.2,1.5609718848399998,0.8657499972,647.2,450.6,571.2,368.4,145.4,147.0,131.0,102.8,1210.8,844.4,254.8,264.8,1.6,2.6,0.0,0.2,0.5725065821012592,0.42749341789874074,51,15.09375,2.6,2.8,0.2,12.8,1.5609718848399998,3.0,3.6666666666666665,0.0,1.6,0.7999999999999998,-0.49350613371999996,0.21874998291015757,0.5895427212702288,1.6155555555555556,0.5891397428040387,0.4,0.4,-2.3,0.8,-2.1,-1.3000000000000007,-2.1999999999999993,-2.3,0.8,-1.0363857997899997,-0.11125639869999993,-377.70000000000005,317.4,-402.20000000000005,300.6,28.099999999999994,-62.0,-82.0,84.7,-585.8,702.1,57.19999999999999,-67.30000000000001,0.8999999999999999,0.3999999999999999,0.0,-0.2,-0.2567304835530251,0.2567304835530252,1,False,,,
16120,2019-01-06 20:45:00,80,4800,79,4799,1,2,-1,0,A,-1,9,1.5374123339999999,205,140,222,318,54,586,0,9,70,14.0,0,0.3056768558951965,0.0,1.8,3.8,9,1.48131923,681,622,93,168,83,1395,0,10,135,27.0,0,0.6943231441048034,0.0,2.0,7.4,0,0.056093103999999894,-476,-482,129,150,-29,-809,0,-1,-65,-13.0,0,-0.38864628820960695,0.0,-0.19999999999999996,-3.6000000000000005,-0.1125,-0.9749999999999999,0.5,1.0,0.5,11.5,10.0,0.5,1.0,0.52458608505,0.7544935985000001,269.5,768.0,169.0,669.0,173.5,85.0,49.0,187.5,625.0,1546.5,312.0,197.5,2.5,3.0,0.0,0.0,0.3157760985482341,0.6842239014517659,2,329.1875,0.5,0.5,1.0,11.5,0.52458608505,0.5,0.5,1.0,,,,0.043478257088847214,0.2597590358942081,1.9277777777777778,0.28781947948983677,0.0,,2.8,0.2,2.6,12.8,12.2,2.8,0.2,1.5609718848399998,0.8657499972,647.2,450.6,571.2,368.4,145.4,147.0,131.0,102.8,1210.8,844.4,254.8,264.8,1.6,2.6,0.0,0.2,0.5725065821012592,0.42749341789874074,51,15.09375,2.6,2.8,0.2,12.8,1.5609718848399998,3.0,3.6666666666666665,0.0,1.6,0.7999999999999998,-0.49350613371999996,0.21874998291015757,0.5895427212702288,1.6155555555555556,0.5891397428040387,0.4,0.4,-2.3,0.8,-2.1,-1.3000000000000007,-2.1999999999999993,-2.3,0.8,-1.0363857997899997,-0.11125639869999993,-377.70000000000005,317.4,-402.20000000000005,300.6,28.099999999999994,-62.0,-82.0,84.7,-585.8,702.1,57.19999999999999,-67.30000000000001,0.8999999999999999,0.3999999999999999,0.0,-0.2,-0.2567304835530251,0.2567304835530252,1,False,,,
16120,2019-01-06 20:45:00,85,5100,84,5067,1,2,-1,0,A,-1,10,1.5908359879999998,217,147,232,332,57,589,1,10,53,10.6,0,0.30725758477096965,0.2,2.0,2.4,11,1.705665518,712,649,97,176,90,1410,2,4,103,20.6,0,0.6927424152290304,0.4,0.8,6.2,-1,-0.11482953000000018,-495,-502,135,156,-33,-821,-1,6,-50,-10.000000000000002,0,-0.3854848304580607,-0.2,1.2,-3.8000000000000003,0.0823529411764706,-0.7294117647058824,0.5,1.0,0.5,11.5,10.0,0.5,1.0,0.52458608505,0.7544935985000001,269.5,768.0,169.0,669.0,173.5,85.0,49.0,187.5,625.0,1546.5,312.0,197.5,2.5,3.0,0.0,0.0,0.3157760985482341,0.6842239014517659,2,329.1875,0.5,0.5,1.0,11.5,0.52458608505,0.5,0.5,1.0,,,,0.043478257088847214,0.2597590358942081,1.9277777777777778,0.28781947948983677,0.0,,2.8,0.2,2.6,12.8,12.2,2.8,0.2,1.5609718848399998,0.8657499972,647.2,450.6,571.2,368.4,145.4,147.0,131.0,102.8,1210.8,844.4,254.8,264.8,1.6,2.6,0.0,0.2,0.5725065821012592,0.42749341789874074,51,15.09375,2.6,2.8,0.2,12.8,1.5609718848399998,3.0,3.6666666666666665,0.0,1.6,0.7999999999999998,-0.49350613371999996,0.21874998291015757,0.5895427212702288,1.6155555555555556,0.5891397428040387,0.4,0.4,-2.3,0.8,-2.1,-1.3000000000000007,-2.1999999999999993,-2.3,0.8,-1.0363857997899997,-0.11125639869999993,-377.70000000000005,317.4,-402.20000000000005,300.6,28.099999999999994,-62.0,-82.0,84.7,-585.8,702.1,57.19999999999999,-67.30000000000001,0.8999999999999999,0.3999999999999999,0.0,-0.2,-0.2567304835530251,0.2567304835530252,1,False,,,
16120,2019-01-06 20:45:00,90,5400,89,5397,1,2,-1,0,A,-1,10,1.5908359879999998,230,156,241,350,60,639,0,9,58,11.6,0,0.3106492027334852,0.0,1.8,2.6,12,1.726922803,741,672,98,186,98,1450,1,1,92,18.4,0,0.6893507972665148,0.2,0.2,5.8,-2,-0.13608681500000008,-511,-516,143,164,-38,-811,-1,8,-34,-6.799999999999999,0,-0.37870159453302965,-0.2,1.6,-3.1999999999999997,-0.1111111111111111,-0.8777777777777775,0.5,1.0,0.5,11.5,10.0,0.5,1.0,0.52458608505,0.7544935985000001,269.5,768.0,169.0,669.0,173.5,85.0,49.0,187.5,625.0,1546.5,312.0,197.5,2.5,3.0,0.0,0.0,0.3157760985482341,0.6842239014517659,2,329.1875,0.5,0.5,1.0,11.5,0.52458608505,0.5,0.5,1.0,,,,0.043478257088847214,0.2597590358942081,1.9277777777777778,0.28781947948983677,0.0,,2.8,0.2,2.6,12.8,12.2,2.8,0.2,1.5609718848399998,0.8657499972,647.2,450.6,571.2,368.4,145.4,147.0,131.0,102.8,1210.8,844.4,254.8,264.8,1.6,2.6,0.0,0.2,0.5725065821012592,0.42749341789874074,51,15.09375,2.6,2.8,0.2,12.8,1.5609718848399998,3.0,3.6666666666666665,0.0,1.6,0.7999999999999998,-0.49350613371999996,0.21874998291015757,0.5895427212702288,1.6155555555555556,0.5891397428040387,0.4,0.4,-2.3,0.8,-2.1,-1.3000000000000007,-2.1999999999999993,-2.3,0.8,-1.0363857997899997,-0.11125639869999993,-377.70000000000005,317.4,-402.20000000000005,300.6,28.099999999999994,-62.0,-82.0,84.7,-585.8,702.1,57.19999999999999,-67.30000000000001,0.8999999999999999,0.3999999999999999,0.0,-0.2,-0.2567304835530251,0.2567304835530252,1,False,,,
16131,2019-01-13 18:30:00,5,300,5,300,0,0,0,0,H,3,0,0.0,34,28,7,15,4,33,0,7,111,22.2,0,0.49333333333333335,0.0,1.4,6.8,1,0.04933747,37,30,9,13,7,56,1,9,114,22.8,0,0.5066666666666667,0.2,1.8,7.4,-1,-0.04933747,-3,-2,-2,2,-3,-23,-1,-2,-3,-0.6000000000000014,0,-0.013333333333333364,-0.2,-0.40000000000000013,-0.6000000000000005,0.0,0.0,3.0,0.2,3.0,14.0,13.6,3.0,0.2,1.8512461114399996,1.1555232138,648.6,428.6,573.8,347.2,129.6,150.4,117.4,97.2,1221.2,841.2,234.4,265.6,1.6,2.4,0.0,0.2,0.581404482864618,0.418595517135382,52,6.90625,3.0,3.0,0.2,14.0,1.8512461114399996,3.0,3.0,0.3333333333333333,1.8,1.0,-0.15211209811999993,0.21428569897959293,0.6021165980299696,1.44,0.5921256785336861,0.6,0.4,0.5,4.0,0.0,13.5,10.5,0.5,4.0,0.855436734,2.405767706,466.5,610.0,357.0,514.0,160.5,144.5,103.5,72.5,719.5,1109.0,288.5,278.5,2.0,0.5,0.5,0.0,0.44660935675971214,0.5533906432402877,2,330.09375,0.0,0.5,4.0,13.5,0.855436734,0.0,0.5,4.0,,,,0.03703703429355302,0.4333488152035775,1.7833333333333334,0.3934919330634444,,0.0,2.5,-3.8,3.0,0.5,3.0999999999999996,2.5,-3.8,0.9958093774399996,-1.2502444921999998,182.10000000000002,-181.39999999999998,216.79999999999995,-166.8,-30.900000000000006,5.900000000000006,13.900000000000006,24.700000000000003,501.70000000000005,-267.79999999999995,-54.099999999999994,-12.899999999999977,-0.3999999999999999,1.9,-0.5,0.2,0.13479512610490585,-0.13479512610490574,1,False,,,
16131,2019-01-13 18:30:00,10,600,10,600,0,0,0,0,H,3,0,0.0,77,65,14,29,10,123,0,7,141,28.2,0,0.571753986332574,0.0,1.4,8.6,1,0.04933747,59,46,17,27,11,103,0,8,74,14.8,0,0.428246013667426,0.0,1.6,4.4,-1,-0.04933747,18,19,-3,2,-1,20,0,-1,67,13.399999999999999,0,0.14350797266514803,0.0,-0.20000000000000018,4.199999999999999,0.0,0.0,3.0,0.2,3.0,14.0,13.6,3.0,0.2,1.8512461114399996,1.1555232138,648.6,428.6,573.8,347.2,129.6,150.4,117.4,97.2,1221.2,841.2,234.4,265.6,1.6,2.4,0.0,0.2,0.581404482864618,0.418595517135382,52,6.90625,3.0,3.0,0.2,14.0,1.8512461114399996,3.0,3.0,0.3333333333333333,1.8,1.0,-0.15211209811999993,0.21428569897959293,0.6021165980299696,1.44,0.5921256785336861,0.6,0.4,0.5,4.0,0.0,13.5,10.5,0.5,4.0,0.855436734,2.405767706,466.5,610.0,357.0,514.0,160.5,144.5,103.5,72.5,719.5,1109.0,288.5,278.5,2.0,0.5,0.5,0.0,0.44660935675971214,0.5533906432402877,2,330.09375,0.0,0.5,4.0,13.5,0.855436734,0.0,0.5,4.0,,,,0.03703703429355302,0.4333488152035775,1.7833333333333334,0.3934919330634444,,0.0,2.5,-3.8,3.0,0.5,3.0999999999999996,2.5,-3.8,0.9958093774399996,-1.2502444921999998,182.10000000000002,-181.39999999999998,216.79999999999995,-166.8,-30.900000000000006,5.900000000000006,13.900000000000006,24.700000000000003,501.70000000000005,-267.79999999999995,-54.099999999999994,-12.899999999999977,-0.3999999999999999,1.9,-0.5,0.2,0.13479512610490585,-0.13479512610490574,1,False,,,
16131,2019-01-13 18:30:00,15,900,14,886,0,0,0,0,H,3,0,0.0,117,97,22,44,13,219,0,8,129,25.8,0,0.5451936872309899,0.0,1.6,8.0,2,0.0728404,98,74,26,45,14,120,1,9,131,26.2,0,0.45480631276901007,0.2,1.8,7.8,-2,-0.0728404,19,23,-4,-1,-1,99,-1,-1,-2,-0.3999999999999986,0,0.09038737446197986,-0.2,-0.19999999999999996,0.20000000000000018,0.0,0.13333333333333353,3.0,0.2,3.0,14.0,13.6,3.0,0.2,1.8512461114399996,1.1555232138,648.6,428.6,573.8,347.2,129.6,150.4,117.4,97.2,1221.2,841.2,234.4,265.6,1.6,2.4,0.0,0.2,0.581404482864618,0.418595517135382,52,6.90625,3.0,3.0,0.2,14.0,1.8512461114399996,3.0,3.0,0.3333333333333333,1.8,1.0,-0.15211209811999993,0.21428569897959293,0.6021165980299696,1.44,0.5921256785336861,0.6,0.4,0.5,4.0,0.0,13.5,10.5,0.5,4.0,0.855436734,2.405767706,466.5,610.0,357.0,514.0,160.5,144.5,103.5,72.5,719.5,1109.0,288.5,278.5,2.0,0.5,0.5,0.0,0.44660935675971214,0.5533906432402877,2,330.09375,0.0,0.5,4.0,13.5,0.855436734,0.0,0.5,4.0,,,,0.03703703429355302,0.4333488152035775,1.7833333333333334,0.3934919330634444,,0.0,2.5,-3.8,3.0,0.5,3.0999999999999996,2.5,-3.8,0.9958093774399996,-1.2502444921999998,182.10000000000002,-181.39999999999998,216.79999999999995,-166.8,-30.900000000000006,5.900000000000006,13.900000000000006,24.700000000000003,501.70000000000005,-267.79999999999995,-54.099999999999994,-12.899999999999977,-0.3999999999999999,1.9,-0.5,0.2,0.13479512610490585,-0.13479512610490574,1,False,,,
16131,2019-01-13 18:30:00,20,1200,20,1200,1,0,1,0,H,3,1,0.29937577,171,148,27,52,19,250,1,5,164,32.8,0,0.5843179377013964,0.2,1.0,10.8,3,0.11077296,119,92,34,55,21,148,1,8,70,14.0,0,0.41568206229860366,0.2,1.6,4.2,-2,0.18860280999999998,52,56,-7,-3,-2,102,0,-3,94,18.799999999999997,0,0.16863587540279273,0.0,-0.6000000000000001,6.6000000000000005,0.15000000000000002,-0.3500000000000001,3.0,0.2,3.0,14.0,13.6,3.0,0.2,1.8512461114399996,1.1555232138,648.6,428.6,573.8,347.2,129.6,150.4,117.4,97.2,1221.2,841.2,234.4,265.6,1.6,2.4,0.0,0.2,0.581404482864618,0.418595517135382,52,6.90625,3.0,3.0,0.2,14.0,1.8512461114399996,3.0,3.0,0.3333333333333333,1.8,1.0,-0.15211209811999993,0.21428569897959293,0.6021165980299696,1.44,0.5921256785336861,0.6,0.4,0.5,4.0,0.0,13.5,10.5,0.5,4.0,0.855436734,2.405767706,466.5,610.0,357.0,514.0,160.5,144.5,103.5,72.5,719.5,1109.0,288.5,278.5,2.0,0.5,0.5,0.0,0.44660935675971214,0.5533906432402877,2,330.09375,0.0,0.5,4.0,13.5,0.855436734,0.0,0.5,4.0,,,,0.03703703429355302,0.4333488152035775,1.7833333333333334,0.3934919330634444,,0.0,2.5,-3.8,3.0,0.5,3.0999999999999996,2.5,-3.8,0.9958093774399996,-1.2502444921999998,182.10000000000002,-181.39999999999998,216.79999999999995,-166.8,-30.900000000000006,5.900000000000006,13.900000000000006,24.700000000000003,501.70000000000005,-267.79999999999995,-54.099999999999994,-12.899999999999977,-0.3999999999999999,1.9,-0.5,0.2,0.13479512610490585,-0.13479512610490574,1,False,,,
16131,2019-01-13 18:30:00,25,1500,24,1497,1,0,1,0,H,3,1,0.29937577,199,171,33,64,19,295,0,6,91,18.2,0,0.5836397058823529,0.0,1.2,5.6,4,0.155574776,141,107,40,62,27,196,1,6,68,13.6,0,0.4163602941176471,0.2,1.2,4.4,-3,0.143800994,58,64,-7,2,-8,99,-1,0,23,4.6,0,0.16727941176470584,-0.2,0.0,1.1999999999999993,-0.04,-0.1200000000000001,3.0,0.2,3.0,14.0,13.6,3.0,0.2,1.8512461114399996,1.1555232138,648.6,428.6,573.8,347.2,129.6,150.4,117.4,97.2,1221.2,841.2,234.4,265.6,1.6,2.4,0.0,0.2,0.581404482864618,0.418595517135382,52,6.90625,3.0,3.0,0.2,14.0,1.8512461114399996,3.0,3.0,0.3333333333333333,1.8,1.0,-0.15211209811999993,0.21428569897959293,0.6021165980299696,1.44,0.5921256785336861,0.6,0.4,0.5,4.0,0.0,13.5,10.5,0.5,4.0,0.855436734,2.405767706,466.5,610.0,357.0,514.0,160.5,144.5,103.5,72.5,719.5,1109.0,288.5,278.5,2.0,0.5,0.5,0.0,0.44660935675971214,0.5533906432402877,2,330.09375,0.0,0.5,4.0,13.5,0.855436734,0.0,0.5,4.0,,,,0.03703703429355302,0.4333488152035775,1.7833333333333334,0.3934919330634444,,0.0,2.5,-3.8,3.0,0.5,3.0999999999999996,2.5,-3.8,0.9958093774399996,-1.2502444921999998,182.10000000000002,-181.39999999999998,216.79999999999995,-166.8,-30.900000000000006,5.900000000000006,13.900000000000006,24.700000000000003,501.70000000000005,-267.79999999999995,-54.099999999999994,-12.899999999999977,-0.3999999999999999,1.9,-0.5,0.2,0.13479512610490585,-0.13479512610490574,1,False,,,
16131,2019-01-13 18:30:00,30,1800,30,1800,1,0,1,0,H,3,2,0.356620905,235,202,38,77,32,361,1,5,120,24.0,0,0.5839133797370456,0.2,1.0,7.2,5,0.216911468,164,126,46,77,34,211,1,6,85,17.0,0,0.41608662026295434,0.2,1.2,4.6,-3,0.139709437,71,76,-8,0,-2,150,0,-1,35,7.0,0,0.16782675947409126,0.0,-0.19999999999999996,2.6000000000000005,0.13333333333333336,-0.2666666666666666,3.0,0.2,3.0,14.0,13.6,3.0,0.2,1.8512461114399996,1.1555232138,648.6,428.6,573.8,347.2,129.6,150.4,117.4,97.2,1221.2,841.2,234.4,265.6,1.6,2.4,0.0,0.2,0.581404482864618,0.418595517135382,52,6.90625,3.0,3.0,0.2,14.0,1.8512461114399996,3.0,3.0,0.3333333333333333,1.8,1.0,-0.15211209811999993,0.21428569897959293,0.6021165980299696,1.44,0.5921256785336861,0.6,0.4,0.5,4.0,0.0,13.5,10.5,0.5,4.0,0.855436734,2.405767706,466.5,610.0,357.0,514.0,160.5,144.5,103.5,72.5,719.5,1109.0,288.5,278.5,2.0,0.5,0.5,0.0,0.44660935675971214,0.5533906432402877,2,330.09375,0.0,0.5,4.0,13.5,0.855436734,0.0,0.5,4.0,,,,0.03703703429355302,0.4333488152035775,1.7833333333333334,0.3934919330634444,,0.0,2.5,-3.8,3.0,0.5,3.0999999999999996,2.5,-3.8,0.9958093774399996,-1.2502444921999998,182.10000000000002,-181.39999999999998,216.79999999999995,-166.8,-30.900000000000006,5.900000000000006,13.900000000000006,24.700000000000003,501.70000000000005,-267.79999999999995,-54.099999999999994,-12.899999999999977,-0.3999999999999999,1.9,-0.5,0.2,0.13479512610490585,-0.13479512610490574,1,False,,,
